episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
7418,67500,15.440000000000001,8,48599.05000000015,8.12,9.216700000000001,False,False,False,False,False,UNKNOWN,0,0,-0.5042870044708252,14.890177726745605,1.1578718423843384,0.0005,-1.6165432929992676,14.38589072227478,288.1893122065936
7419,67500,2.2399999999999998,8,48601.29000000015,7.783999999999999,9.216100000000003,False,False,False,False,False,UNKNOWN,0,0,-0.5042870044708252,14.890177726745605,1.1578718423843384,0.0005,-1.6165432929992676,14.38589072227478,288.1893122065936
7420,67520,1.8799999999999986,11,48603.170000000144,6.404999999999999,9.2141,False,False,False,False,False,UNKNOWN,0,0,-0.019523978233337402,15.258562088012695,1.0699687004089355,0.0005,0.7155972719192505,15.239038109779358,274.53808783188435
7421,67520,16.42,4,48619.59000000014,6.5059999999999985,9.2154,False,False,False,False,False,UNKNOWN,0,0,-0.019523978233337402,15.258562088012695,1.0699687004089355,0.0005,0.7155972719192505,15.239038109779358,274.53808783188435
7422,67540,4.93,11,48624.52000000014,6.826999999999998,9.215399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.3532930910587311,29.346664428710938,1.1843841075897217,0.0005,0.014975786209106445,28.993371337652206,251.86797861179258
7423,67540,16.42,4,48640.94000000014,8.306000000000001,9.3624,False,False,False,False,False,UNKNOWN,0,0,-0.3532930910587311,29.346664428710938,1.1843841075897217,0.0005,0.014975786209106445,28.993371337652206,251.86797861179258
7424,67540,5.640000000000001,8,48646.58000000014,7.211999999999999,9.252699999999997,False,False,False,False,False,UNKNOWN,0,0,-0.3532930910587311,29.346664428710938,1.1843841075897217,0.0005,0.014975786209106445,28.993371337652206,251.86797861179258
7425,67560,15.58,6,48662.16000000014,8.309000000000001,9.3431,False,False,False,False,False,UNKNOWN,0,0,-0.39383161067962646,51.92406463623047,1.0502378940582275,0.0005,-1.3874950408935547,51.53023302555084,242.77373763689897
7426,67560,1.7199999999999998,4,48663.88000000014,8.235,9.195799999999998,False,False,False,False,False,UNKNOWN,0,0,-0.39383161067962646,51.92406463623047,1.0502378940582275,0.0005,-1.3874950408935547,51.53023302555084,242.77373763689897
7427,67560,4.9,5,48668.780000000144,8.517000000000001,9.0854,False,False,False,False,False,UNKNOWN,0,0,-0.39383161067962646,51.92406463623047,1.0502378940582275,0.0005,-1.3874950408935547,51.53023302555084,242.77373763689897
7428,67560,2.2399999999999998,8,48671.02000000014,7.197,9.0864,False,False,False,False,False,UNKNOWN,0,0,-0.39383161067962646,51.92406463623047,1.0502378940582275,0.0005,-1.3874950408935547,51.53023302555084,242.77373763689897
7429,67580,16.42,4,48687.44000000014,8.615,9.083,False,False,False,False,False,UNKNOWN,0,0,-0.028591681271791458,16.982894897460938,1.1418818235397339,0.0005,0.017231523990631104,16.954303216189146,302.7463312319598
7430,67580,16.95,15,48704.39000000014,10.122000000000002,9.233699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.028591681271791458,16.982894897460938,1.1418818235397339,0.0005,0.017231523990631104,16.954303216189146,302.7463312319598
7431,67600,2.109999999999999,7,48706.50000000014,8.690999999999999,9.0897,False,False,False,False,False,UNKNOWN,0,0,-0.0030034780502319336,6.994662284851074,1.1372252702713013,0.0005,-0.10518443584442139,6.991658806800842,277.90297767815775
7432,67600,16.6,10,48723.10000000014,9.858,9.2353,False,False,False,False,False,UNKNOWN,0,0,-0.0030034780502319336,6.994662284851074,1.1372252702713013,0.0005,-0.10518443584442139,6.991658806800842,277.90297767815775
7433,67620,2.399999999999999,10,48725.50000000014,8.456,9.0999,False,False,False,False,False,UNKNOWN,0,0,-0.13073058426380157,18.292896270751953,1.1594250202178955,0.0005,0.536485493183136,18.16216568648815,264.5215532289773
7434,67620,2.3299999999999987,11,48727.83000000014,8.125000000000002,9.106200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.13073058426380157,18.292896270751953,1.1594250202178955,0.0005,0.536485493183136,18.16216568648815,264.5215532289773
7435,67620,15.940000000000001,3,48743.77000000014,8.161,9.244500000000002,False,False,False,False,False,UNKNOWN,0,0,-0.13073058426380157,18.292896270751953,1.1594250202178955,0.0005,0.536485493183136,18.16216568648815,264.5215532289773
7436,67640,15.420000000000002,4,48759.19000000014,9.531,9.2355,False,False,False,False,False,UNKNOWN,0,0,0.33552584052085876,8.292678833007812,1.1296279430389404,0.0005,0.889186441898346,8.628204673528671,258.45778556530564
7437,67640,1.2999999999999994,10,48760.49000000014,9.171,9.0891,False,False,False,False,False,UNKNOWN,0,0,0.33552584052085876,8.292678833007812,1.1296279430389404,0.0005,0.889186441898346,8.628204673528671,258.45778556530564
7438,67640,1.7599999999999993,7,48762.250000000146,9.123000000000001,8.947,False,False,False,False,False,UNKNOWN,0,0,0.33552584052085876,8.292678833007812,1.1296279430389404,0.0005,0.889186441898346,8.628204673528671,258.45778556530564
7439,67660,5.42,4,48767.670000000144,8.023000000000001,8.983999999999998,False,False,False,False,False,UNKNOWN,0,0,0.24728074669837952,23.98642921447754,1.2110941410064697,0.0005,0.6894412040710449,24.23370996117592,237.47323705757208
7440,67660,15.47,9,48783.140000000145,7.875,8.9742,False,False,False,False,False,UNKNOWN,0,0,0.24728074669837952,23.98642921447754,1.2110941410064697,0.0005,0.6894412040710449,24.23370996117592,237.47323705757208
7441,67680,1.9099999999999988,12,48785.05000000015,7.8549999999999995,8.9752,False,False,False,False,False,UNKNOWN,0,0,-0.36843249201774597,5.595241069793701,1.0133394002914429,0.0005,0.7611017823219299,5.226808577775955,237.4975371230035
7442,67680,1.8799999999999994,6,48786.930000000146,6.383000000000001,8.8295,False,False,False,False,False,UNKNOWN,0,0,-0.36843249201774597,5.595241069793701,1.0133394002914429,0.0005,0.7611017823219299,5.226808577775955,237.4975371230035
7443,67680,2.0399999999999996,8,48788.97000000015,6.3469999999999995,8.6905,False,False,False,False,False,UNKNOWN,0,0,-0.36843249201774597,5.595241069793701,1.0133394002914429,0.0005,0.7611017823219299,5.226808577775955,237.4975371230035
7444,67700,16.58,6,48805.55000000015,7.772,8.6913,False,False,False,False,False,UNKNOWN,0,0,0.5675796270370483,6.731133937835693,1.3151143789291382,0.0005,0.7104828357696533,7.298713564872742,166.7260201222113
7445,67700,16.450000000000003,5,48822.000000000146,7.823,8.6884,False,False,False,False,False,UNKNOWN,0,0,0.5675796270370483,6.731133937835693,1.3151143789291382,0.0005,0.7104828357696533,7.298713564872742,166.7260201222113
7446,67700,1.9499999999999988,10,48823.95000000014,6.476000000000001,8.5431,False,False,False,False,False,UNKNOWN,0,0,0.5675796270370483,6.731133937835693,1.3151143789291382,0.0005,0.7104828357696533,7.298713564872742,166.7260201222113
7447,67720,2.6799999999999975,16,48826.63000000014,6.614,8.4054,False,False,False,False,False,UNKNOWN,0,0,-0.16716620326042175,16.524158477783203,1.1983944177627563,0.0005,0.6507705450057983,16.35699227452278,177.8357052711389
7448,67760,2.4499999999999984,25,48829.08000000014,6.683,8.2673,False,False,False,False,False,UNKNOWN,0,0,0.02138901874423027,0.6800299882888794,1.3898833990097046,0.0005,-7.9256181716918945,0.7014190070331097,172.64440223256054
7449,67760,1.7599999999999993,7,48830.84000000014,6.316999999999998,8.1252,False,False,False,False,False,UNKNOWN,0,0,0.02138901874423027,0.6800299882888794,1.3898833990097046,0.0005,-7.9256181716918945,0.7014190070331097,172.64440223256054
7450,67760,1.9099999999999993,7,48832.750000000146,4.960999999999999,7.983699999999999,False,False,False,False,False,UNKNOWN,0,0,0.02138901874423027,0.6800299882888794,1.3898833990097046,0.0005,-7.9256181716918945,0.7014190070331097,172.64440223256054
7451,67780,13.3,10,48846.05000000015,6.099999999999999,8.1007,False,False,False,False,False,UNKNOWN,0,0,0.1737394630908966,3.0182528495788574,1.1741969585418701,0.0005,0.9327375292778015,3.191992312669754,66.27449060368122
7452,67780,15.940000000000001,3,48861.99000000015,7.5059999999999985,8.2107,False,False,False,False,False,UNKNOWN,0,0,0.1737394630908966,3.0182528495788574,1.1741969585418701,0.0005,0.9327375292778015,3.191992312669754,66.27449060368122
7453,67780,15.940000000000001,3,48877.93000000015,8.895999999999999,8.2053,False,False,False,False,False,UNKNOWN,0,0,0.1737394630908966,3.0182528495788574,1.1741969585418701,0.0005,0.9327375292778015,3.191992312669754,66.27449060368122
7454,67780,16.42,4,48894.35000000015,8.879999999999999,8.3535,False,False,False,False,False,UNKNOWN,0,0,0.1737394630908966,3.0182528495788574,1.1741969585418701,0.0005,0.9327375292778015,3.191992312669754,66.27449060368122
7455,67800,16.48,6,48910.830000000155,8.883,8.515300000000002,False,False,False,False,False,UNKNOWN,0,0,0.26800334453582764,50.907135009765625,0.8427826166152954,0.0005,-1.2399005889892578,51.17513835430145,72.74161378671357
7456,67800,16.58,6,48927.410000000156,10.346,8.5169,False,False,False,False,False,UNKNOWN,0,0,0.26800334453582764,50.907135009765625,0.8427826166152954,0.0005,-1.2399005889892578,51.17513835430145,72.74161378671357
7457,67800,1.939999999999999,8,48929.35000000016,10.272,8.4869,False,False,False,False,False,UNKNOWN,0,0,0.26800334453582764,50.907135009765625,0.8427826166152954,0.0005,-1.2399005889892578,51.17513835430145,72.74161378671357
7458,67820,1.2999999999999985,10,48930.65000000016,10.157,8.480400000000001,False,False,False,False,False,UNKNOWN,0,0,0.03385766223073006,25.201324462890625,1.062165379524231,0.0005,0.17779666185379028,25.235182125121355,206.52578678747713
7459,67820,15.940000000000001,3,48946.590000000164,11.575,8.615000000000002,False,False,False,False,False,UNKNOWN,0,0,0.03385766223073006,25.201324462890625,1.062165379524231,0.0005,0.17779666185379028,25.235182125121355,206.52578678747713
7460,67820,0.7199999999999998,4,48947.310000000165,11.456,8.457400000000002,False,False,False,False,False,UNKNOWN,0,0,0.03385766223073006,25.201324462890625,1.062165379524231,0.0005,0.17779666185379028,25.235182125121355,206.52578678747713
7461,67840,2.8399999999999976,18,48950.15000000016,10.41,8.4631,False,False,False,False,False,UNKNOWN,0,0,-0.00792335532605648,7.9040207862854,1.1243276596069336,0.0005,0.6940747499465942,7.896097430959344,213.87049959991288
7462,67840,2.2999999999999985,10,48952.450000000164,9.046,8.3261,False,False,False,False,False,UNKNOWN,0,0,-0.00792335532605648,7.9040207862854,1.1243276596069336,0.0005,0.6940747499465942,7.896097430959344,213.87049959991288
7463,67860,1.7199999999999998,4,48954.170000000166,7.624,8.3225,False,False,False,False,False,UNKNOWN,0,0,0.11388490349054337,7.299461364746094,1.358485221862793,0.0005,-0.900803804397583,7.413346268236637,215.12408725509653
7464,67860,15.9,5,48970.07000000017,7.572,8.3173,False,False,False,False,False,UNKNOWN,0,0,0.11388490349054337,7.299461364746094,1.358485221862793,0.0005,-0.900803804397583,7.413346268236637,215.12408725509653
7465,67860,4.970000000000001,4,48975.04000000017,6.420999999999999,8.202499999999999,False,False,False,False,False,UNKNOWN,0,0,0.11388490349054337,7.299461364746094,1.358485221862793,0.0005,-0.900803804397583,7.413346268236637,215.12408725509653
7466,67880,1.8699999999999988,9,48976.91000000017,4.949999999999999,8.2024,False,False,False,False,False,UNKNOWN,0,0,0.40295344591140747,19.671144485473633,1.0829969644546509,0.0005,0.34893590211868286,20.07409793138504,215.53619385141423
7467,67880,15.76,12,48992.67000000017,6.331999999999999,8.3376,False,False,False,False,False,UNKNOWN,0,0,0.40295344591140747,19.671144485473633,1.0829969644546509,0.0005,0.34893590211868286,20.07409793138504,215.53619385141423
7468,67880,16.0,5,49008.67000000017,7.802,8.4434,False,False,False,False,False,UNKNOWN,0,0,0.40295344591140747,19.671144485473633,1.0829969644546509,0.0005,0.34893590211868286,20.07409793138504,215.53619385141423
7469,67900,15.940000000000001,3,49024.610000000175,7.802,8.435500000000001,False,False,False,False,False,UNKNOWN,0,0,-0.07638522237539291,27.4785213470459,1.0210824012756348,0.0005,-0.1944340467453003,27.402136124670506,206.0430644165122
7470,67900,1.7199999999999998,4,49026.33000000018,7.901999999999999,8.430200000000001,False,False,False,False,False,UNKNOWN,0,0,-0.07638522237539291,27.4785213470459,1.0210824012756348,0.0005,-0.1944340467453003,27.402136124670506,206.0430644165122
7471,67900,5.799999999999999,10,49032.13000000018,8.198,8.328200000000002,False,False,False,False,False,UNKNOWN,0,0,-0.07638522237539291,27.4785213470459,1.0210824012756348,0.0005,-0.1944340467453003,27.402136124670506,206.0430644165122
7472,67920,2.649999999999998,15,49034.78000000018,8.232999999999999,8.1889,False,False,False,False,False,UNKNOWN,0,0,-0.4334774911403656,33.356815338134766,1.0543776750564575,0.0005,-0.4154704809188843,32.9233378469944,205.0600575799866
7473,67920,16.740000000000002,8,49051.52000000018,9.735,8.3449,False,False,False,False,False,UNKNOWN,0,0,-0.4334774911403656,33.356815338134766,1.0543776750564575,0.0005,-0.4154704809188843,32.9233378469944,205.0600575799866
7474,67940,16.54,8,49068.06000000018,9.798999999999998,8.4931,False,False,False,False,False,UNKNOWN,0,0,-0.0633261650800705,53.88486862182617,1.185343861579895,0.0005,-0.4951077699661255,53.8215424567461,222.32803551918056
7475,67940,16.16,7,49084.22000000018,10.918000000000001,8.6375,False,False,False,False,False,UNKNOWN,0,0,-0.0633261650800705,53.88486862182617,1.185343861579895,0.0005,-0.4951077699661255,53.8215424567461,222.32803551918056
7476,67940,15.940000000000001,3,49100.160000000185,12.325,8.7739,False,False,False,False,False,UNKNOWN,0,0,-0.0633261650800705,53.88486862182617,1.185343861579895,0.0005,-0.4951077699661255,53.8215424567461,222.32803551918056
7477,67960,15.14,13,49115.300000000185,12.263000000000002,8.7653,False,False,False,False,False,UNKNOWN,0,0,-0.5464749932289124,12.193780899047852,0.9616782069206238,0.0005,-0.8011951446533203,11.64730590581894,323.58670634554306
7478,67960,15.97,4,49131.270000000186,12.26,8.7705,False,False,False,False,False,UNKNOWN,0,0,-0.5464749932289124,12.193780899047852,0.9616782069206238,0.0005,-0.8011951446533203,11.64730590581894,323.58670634554306
7479,67960,1.5999999999999996,5,49132.870000000185,10.825999999999999,8.6217,False,False,False,False,False,UNKNOWN,0,0,-0.5464749932289124,12.193780899047852,0.9616782069206238,0.0005,-0.8011951446533203,11.64730590581894,323.58670634554306
7480,67980,1.7199999999999998,4,49134.590000000186,10.825999999999999,8.4747,False,False,False,False,False,UNKNOWN,0,0,0.14504992961883545,4.263640403747559,0.951712965965271,0.0005,0.8891364932060242,4.408690333366394,285.5905537245684
7481,67980,1.839999999999999,8,49136.43000000018,10.430000000000001,8.471400000000001,False,False,False,False,False,UNKNOWN,0,0,0.14504992961883545,4.263640403747559,0.951712965965271,0.0005,0.8891364932060242,4.408690333366394,285.5905537245684
7482,67980,16.42,4,49152.85000000018,11.807,8.471,False,False,False,False,False,UNKNOWN,0,0,0.14504992961883545,4.263640403747559,0.951712965965271,0.0005,0.8891364932060242,4.408690333366394,285.5905537245684
7483,68000,2.2399999999999998,8,49155.09000000018,10.357,8.3341,False,False,False,False,False,UNKNOWN,0,0,-0.06372984498739243,8.44611644744873,1.1601769924163818,0.0005,0.738372802734375,8.382386602461338,280.64138844730803
7484,68000,15.940000000000001,3,49171.03000000018,10.297,8.3293,False,False,False,False,False,UNKNOWN,0,0,-0.06372984498739243,8.44611644744873,1.1601769924163818,0.0005,0.738372802734375,8.382386602461338,280.64138844730803
7485,68000,16.740000000000002,8,49187.77000000018,10.355,8.3325,False,False,False,False,False,UNKNOWN,0,0,-0.06372984498739243,8.44611644744873,1.1601769924163818,0.0005,0.738372802734375,8.382386602461338,280.64138844730803
7486,68000,15.940000000000001,3,49203.71000000018,10.355,8.467,False,False,False,False,False,UNKNOWN,0,0,-0.06372984498739243,8.44611644744873,1.1601769924163818,0.0005,0.738372802734375,8.382386602461338,280.64138844730803
7487,68020,5.450000000000001,5,49209.16000000018,9.386,8.4943,False,False,False,False,False,UNKNOWN,0,0,0.09757689386606216,56.587074279785156,0.9775429964065552,0.0005,-0.010794281959533691,56.68465117365122,214.58039812106435
7488,68020,1.5999999999999996,5,49210.76000000018,7.949000000000001,8.3506,False,False,False,False,False,UNKNOWN,0,0,0.09757689386606216,56.587074279785156,0.9775429964065552,0.0005,-0.010794281959533691,56.68465117365122,214.58039812106435
7489,68020,1.399999999999999,10,49212.16000000018,7.929,8.2004,False,False,False,False,False,UNKNOWN,0,0,0.09757689386606216,56.587074279785156,0.9775429964065552,0.0005,-0.010794281959533691,56.68465117365122,214.58039812106435
7490,68040,2.0799999999999996,6,49214.24000000018,7.965000000000001,8.1988,False,False,False,False,False,UNKNOWN,0,0,0.0466022863984108,4.120677471160889,1.22800612449646,0.0005,0.6958656311035156,4.1672797575592995,337.0259552370038
