episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,loss,q_value_mean,exploration_rate,target_updates,loss_variance_window
1878,38316,-4.1000000000000005,25,-10157.180000000006,-2.099999999999999,-1.558699999999999,True,True,False,False,False,NAVIGATE,1,1,0.09059585630893707,,0.7241247999999998,27.0,0.026275269385579236
1879,38340,-7.200000000000001,25,-10164.380000000006,-2.155,-1.5566999999999995,True,True,False,False,False,NAVIGATE,2,1,0.031533729285001755,,0.7239520000000002,27.0,0.011606662134188634
1880,38348,13.82,9,-10150.560000000007,-0.7949999999999996,-1.3926999999999996,True,True,True,True,True,TREAT,0,0,,,,,
1881,38360,13.3,10,-10137.260000000007,0.6890000000000007,-1.2570999999999997,True,True,True,True,True,TREAT,0,0,0.25132668018341064,,0.723808,27.0,0.009436180710500394
1882,38364,4.940000000000001,3,-10132.320000000007,-0.16599999999999895,-1.3510999999999995,True,True,True,True,False,TREAT,0,0,0.08730368316173553,,0.7237791999999998,27.0,0.010335775571377452
1883,38388,-8.049999999999999,25,-10140.370000000006,-0.0909999999999993,-1.4657,True,True,False,False,False,NAVIGATE,2,2,0.17802517116069794,,0.7236064,27.0,0.010115196730043866
1884,38412,-7.000000000000001,25,-10147.370000000006,-0.5509999999999995,-1.4586999999999997,True,True,True,False,False,TREAT,4,1,,,0.7234335999999999,27.0,0.04734733553126078
1885,38424,-1.3100000000000003,13,-10148.680000000006,0.4230000000000003,-1.3842999999999999,True,True,True,False,False,TREAT,4,2,0.061101995408535004,,0.7233471999999999,27.0,0.06025981788892476
1886,38452,-6.950000000000001,25,-10155.630000000006,-0.665,-1.3687999999999996,True,True,False,False,False,NAVIGATE,2,2,0.2419484257698059,,0.7231456,27.0,0.02587330061527533
1887,38476,-9.049999999999999,25,-10164.680000000006,-1.1599999999999997,-1.3927999999999998,True,True,False,False,False,NAVIGATE,1,1,0.1040695458650589,,0.7229728,27.0,0.048032311180613164
1888,38500,-6.000000000000001,25,-10170.680000000006,-1.3500000000000003,-1.3842999999999999,True,True,False,False,False,NAVIGATE,3,2,,,0.7227999999999999,27.0,0.031205273445433297
1889,38524,-8.45,25,-10179.130000000006,-1.4749999999999996,-1.5181999999999995,True,True,False,False,False,NAVIGATE,3,1,0.6606276631355286,,0.7226272,27.0,0.014213811648584528
1890,38552,-9.599999999999998,25,-10188.730000000007,-3.817,-1.6543999999999996,True,True,False,False,False,NAVIGATE,2,2,0.14263737201690674,,0.7224256,27.0,0.031181031095471413
1891,38556,4.380000000000001,6,-10184.350000000008,-4.709,-1.6443999999999996,True,True,True,True,False,TREAT,0,0,0.09366637468338013,,0.7223968,27.0,0.03225745270841193
1892,38560,5.42,4,-10178.930000000008,-4.661,-1.6083999999999998,True,True,True,True,False,TREAT,0,0,,,0.7223680000000001,27.0,0.02846725667550252
1893,38584,-5.950000000000001,25,-10184.880000000008,-4.451,-1.6486999999999998,True,True,False,False,False,NAVIGATE,1,1,0.27243679761886597,,0.7221951999999999,27.0,0.005514481012831172
1894,38592,4.93,6,-10179.950000000008,-3.258,-1.7223999999999997,True,True,True,True,False,TREAT,0,0,0.45058324933052063,,0.7221375999999999,27.0,0.005588558486143419
1895,38616,-6.200000000000001,25,-10186.150000000009,-3.747,-1.6953999999999994,True,True,False,False,False,NAVIGATE,1,1,0.013083447702229023,,0.7219648000000001,28.0,0.012795925703673277
1896,38640,-8.599999999999998,25,-10194.75000000001,-3.911999999999999,-1.6993999999999991,True,True,False,False,False,NAVIGATE,1,1,,,,,
1897,38668,-6.550000000000001,25,-10201.300000000008,-3.662,-1.7443999999999997,True,True,False,False,False,NAVIGATE,2,1,0.05373459681868553,,0.7215904,28.0,0.09348077356604713
1898,38692,-6.300000000000002,25,-10207.600000000008,-3.692,-1.7423999999999997,True,True,False,False,False,NAVIGATE,1,1,1.041398525238037,,0.7214175999999999,28.0,0.09224982955743143
1899,38716,-2.8,25,-10210.400000000007,-3.1270000000000002,-1.8041999999999998,True,True,False,False,False,NAVIGATE,2,1,0.12783098220825195,,0.7212448,28.0,0.07238110913946881
1900,38740,-3.4000000000000004,25,-10213.800000000007,-2.507,-1.9816,True,True,False,False,False,NAVIGATE,3,1,,,,,
1901,38748,1.23,6,-10212.570000000007,-2.822,-2.0131,True,True,True,False,False,TREAT,4,2,0.16699182987213135,,0.7210143999999999,28.0,0.005676597164770028
1902,38760,1.9100000000000006,12,-10210.660000000007,-3.173000000000001,-1.9819,True,True,True,True,False,TREAT,0,0,0.12581303715705872,,0.7209279999999998,28.0,0.016175490840996076
1903,38784,-8.599999999999998,25,-10219.260000000007,-3.438,-2.0753,True,True,False,False,False,NAVIGATE,2,2,0.25079765915870667,,0.7207552000000002,28.0,0.019519153122007638
1904,38800,-1.3399999999999994,17,-10220.600000000008,-4.0649999999999995,-2.0884999999999994,True,True,True,True,False,TREAT,0,0,,,,,
1905,38816,1.9700000000000002,14,-10218.630000000008,-3.2479999999999998,-2.0275999999999996,True,True,True,True,False,TREAT,0,0,0.09991573542356491,,0.7205247999999999,28.0,0.03694398221056452
1906,38836,-0.6700000000000004,21,-10219.300000000008,-2.455,-2.0780999999999996,True,True,True,True,False,TREAT,0,0,0.11818583309650421,,0.7203807999999999,28.0,0.05729150285169935
1907,38840,5.42,4,-10213.880000000008,-1.258,-1.9468999999999994,True,True,True,True,False,TREAT,0,0,0.05510808527469635,,0.7203520000000001,28.0,0.06087314425666359
1908,38864,7.45,25,-10206.430000000008,0.11700000000000044,-1.8093999999999995,True,True,True,True,True,TREAT,0,0,,,,,
1909,38892,-8.799999999999999,25,-10215.230000000007,-0.48299999999999954,-1.8154,True,True,False,False,False,NAVIGATE,1,1,0.2132634073495865,,0.7199776,28.0,0.013667059622861754
1910,38896,3.3800000000000003,6,-10211.850000000008,0.1950000000000006,-1.8849999999999998,True,True,True,True,False,TREAT,0,0,0.35529157519340515,,0.7199488,28.0,0.013884178397275303
1911,38912,10.9,15,-10200.950000000008,1.1620000000000004,-1.722,True,True,True,True,True,TREAT,0,0,0.04606850817799568,,0.7198336,28.0,0.010172393186794202
1912,38936,-6.800000000000001,25,-10207.750000000007,0.29100000000000054,-1.7409999999999997,True,True,False,False,False,NAVIGATE,3,1,,,0.7196608,28.0,0.012789975585819216
1913,38948,13.5,10,-10194.250000000007,2.5010000000000003,-1.5334999999999999,True,True,True,True,True,TREAT,0,0,0.09457151591777802,,0.7195744,28.0,0.006698643754375542
1914,38972,-7.75,25,-10202.000000000007,1.86,-1.4609999999999996,True,True,False,False,False,NAVIGATE,2,1,0.07991639524698257,,0.7194015999999999,28.0,0.015156416134442161
1915,38996,-7.999999999999997,25,-10210.000000000007,0.8630000000000007,-1.4454999999999998,True,True,False,False,False,NAVIGATE,2,1,0.21867060661315918,,0.7192288,28.0,0.015480329572966045
1916,39008,-1.9200000000000004,11,-10211.920000000007,0.7380000000000008,-1.4096999999999995,True,True,True,False,False,TREAT,4,2,,,0.7191424000000001,28.0,0.016141450639577785
1917,39024,0.33999999999999897,18,-10211.580000000007,0.23000000000000048,-1.3913999999999995,True,True,True,False,False,TREAT,4,2,0.09441018104553223,,0.7190272,28.0,0.005376811841798049
1918,39052,-5.250000000000002,25,-10216.830000000007,-1.0399999999999998,-1.4118999999999995,True,True,False,False,False,NAVIGATE,5,1,0.05238533392548561,,0.7188256,28.0,0.013262958979769288
1919,39076,-2.8000000000000007,25,-10219.630000000006,-0.44000000000000006,-1.3633999999999995,True,True,False,False,False,NAVIGATE,2,1,0.1901504099369049,,0.7186528,28.0,0.03890345666907212
1920,39100,-6.750000000000001,25,-10226.380000000006,-1.4530000000000005,-1.3488999999999995,True,True,False,False,False,NAVIGATE,2,2,,,0.71848,28.0,0.07000482835052048
1921,39124,-5.950000000000001,25,-10232.330000000007,-3.1380000000000003,-1.4053999999999995,True,True,False,False,False,NAVIGATE,1,1,0.1198679506778717,,0.7183072,28.0,0.05809947758869178
1922,39148,-6.6899999999999995,22,-10239.020000000008,-3.1270000000000002,-1.4023999999999994,True,True,True,False,False,TREAT,4,1,0.0952039361000061,,0.7181343999999998,28.0,0.027236781145188266
1923,39152,0.6799999999999997,6,-10238.340000000007,-4.409000000000001,-1.3000999999999996,True,True,True,False,False,TREAT,4,2,0.11497862637042999,,0.7181056000000001,28.0,0.02851266066324709
1924,39180,-7.050000000000001,25,-10245.390000000007,-4.339,-1.3130999999999997,True,True,False,False,False,NAVIGATE,1,1,,,0.7179040000000001,28.0,0.0991769132947794
1925,39204,-5.000000000000002,25,-10250.390000000007,-4.039,-1.4017,True,True,False,False,False,NAVIGATE,3,2,0.3664017617702484,,0.7177311999999998,28.0,0.033899529065549446
1926,39216,-2.4400000000000004,12,-10252.830000000007,-4.091,-1.4045999999999998,True,True,True,False,False,TREAT,4,2,0.060079872608184814,,0.7176448,28.0,0.03690750718398793
1927,39240,-9.399999999999999,25,-10262.230000000007,-5.065,-1.5001999999999998,True,True,False,False,False,NAVIGATE,2,1,0.1559642255306244,,0.717472,28.0,0.013431743099764023
1928,39252,-0.8400000000000003,12,-10263.070000000007,-4.6240000000000006,-1.6471999999999998,True,True,True,False,False,TREAT,4,1,,,0.7173855999999998,28.0,0.0035785974525176845
1929,39264,-4.440892098500626e-16,10,-10263.070000000007,-4.344,-1.7506,True,True,True,False,False,TREAT,4,1,0.08159451931715012,,0.7172992,28.0,0.0019502430521991204
1930,39288,-1.9500000000000015,25,-10265.020000000008,-3.864,-1.6995999999999998,True,True,True,True,False,TREAT,0,0,0.17497104406356812,,0.7171264,28.0,0.002038919961086874
1931,39300,-1.5600000000000003,13,-10266.580000000007,-3.4250000000000007,-1.8637999999999997,True,True,True,False,False,TREAT,4,1,0.17300133407115936,,0.7170399999999999,28.0,0.008902229331516414
1932,39308,4.380000000000001,6,-10262.200000000008,-2.318,-1.8267999999999998,True,True,True,True,False,TREAT,0,0,,,0.7169823999999999,28.0,0.014823495584555724
1933,39320,-2.4400000000000004,12,-10264.640000000009,-2.63,-1.8797999999999997,True,True,True,False,False,TREAT,4,2,0.32552748918533325,,0.716896,28.0,0.01770187547147279
1934,39344,-5.1000000000000005,25,-10269.740000000009,-2.4350000000000005,-1.9055999999999997,True,True,False,False,False,NAVIGATE,2,1,0.16315212845802307,,0.7167232000000001,28.0,0.04237416297058744
1935,39348,14.38,6,-10255.36000000001,-0.49700000000000005,-1.9110999999999998,True,True,True,True,True,TREAT,0,0,0.1077864021062851,,0.7166944,28.0,0.041290110446652276
1936,39376,-6.6499999999999995,25,-10262.01000000001,-0.9180000000000004,-2.0846,True,True,False,False,False,NAVIGATE,2,1,,,0.7164928,28.0,0.07452477015478198
1937,39392,10.24,18,-10251.77000000001,1.046,-1.9682,True,True,True,True,True,TREAT,0,0,0.13484643399715424,,0.7163776,28.0,0.07406908299520114
1938,39416,-4.430000000000001,24,-10256.20000000001,0.6869999999999998,-1.9384999999999997,True,True,True,False,False,TREAT,4,1,0.25691545009613037,,0.7162047999999999,28.0,0.03678901580326302
1939,39424,4.380000000000001,6,-10251.82000000001,1.125,-1.8152,True,True,True,True,False,TREAT,0,0,0.33902227878570557,,0.7161471999999999,28.0,0.033749137484188306
1940,39440,-0.7199999999999998,16,-10252.54000000001,1.248,-1.8717999999999997,True,True,True,True,False,TREAT,0,0,,,0.716032,28.0,0.1208224202593815
1941,39448,-0.4800000000000002,9,-10253.02000000001,1.3560000000000003,-1.8095999999999999,True,True,True,False,False,TREAT,4,1,0.25008130073547363,,0.7159744000000001,28.0,0.12856970201683704
1942,39472,-7.799999999999999,25,-10260.820000000009,0.13800000000000007,-1.8219999999999998,True,True,False,False,False,NAVIGATE,3,1,0.17725174129009247,,0.7158015999999999,28.0,0.008177711930865738
1943,39480,15.38,6,-10245.44000000001,1.9200000000000004,-1.5812,True,True,True,True,True,TREAT,0,0,0.34944888949394226,,0.7157439999999999,28.0,0.0042865998565816904
1944,39504,-8.700000000000001,25,-10254.14000000001,1.5600000000000003,-1.702,True,True,False,False,False,NAVIGATE,1,1,,,0.7155712000000001,28.0,0.05812041411841212
1945,39520,-3.3200000000000003,16,-10257.46000000001,-0.20999999999999996,-1.7432999999999998,True,True,True,False,False,TREAT,4,2,0.29489436745643616,,0.715456,28.0,0.06610145143693263
1946,39524,4.380000000000001,6,-10253.08000000001,0.8930000000000001,-1.7063,True,True,True,True,False,TREAT,0,0,0.6074440479278564,,0.7154271999999999,28.0,0.0667151217165863
1947,39548,-5.210000000000001,23,-10258.29000000001,-0.6519999999999999,-1.6783999999999997,True,True,True,False,False,TREAT,4,2,0.30753767490386963,,0.7152544000000001,28.0,0.051649745399869884
1948,39568,-3.9100000000000006,18,-10262.20000000001,-0.6,-1.6529999999999998,True,True,True,False,False,TREAT,4,2,,,0.7151104,28.0,0.05112357930386994
1949,39592,-8.149999999999999,25,-10270.35000000001,-1.8530000000000002,-1.6540000000000001,True,True,False,False,False,NAVIGATE,1,1,0.07519465684890747,,0.7149375999999998,28.0,0.03503788493324725
1950,39596,1.1999999999999997,5,-10269.150000000009,-1.661,-1.572,True,True,True,False,False,TREAT,4,2,0.07735632359981537,,0.7149088000000001,28.0,0.002226053336624246
1951,39600,3.9,5,-10265.25000000001,-1.2229999999999999,-1.4225,True,True,True,True,False,TREAT,0,0,0.06963339447975159,,0.71488,28.0,0.0025389048217072173
1952,39612,12.82,9,-10252.43000000001,0.8390000000000001,-1.2941,True,True,True,True,True,TREAT,0,0,,,0.7147935999999999,28.0,0.0024898555132023418
1953,39624,-2.2800000000000002,14,-10254.71000000001,-0.9270000000000003,-1.4763,True,True,True,False,False,TREAT,4,2,0.10182341933250427,,0.7147072000000001,28.0,0.002679548506295549
1954,39648,-8.299999999999999,25,-10263.01000000001,-0.8870000000000001,-1.5878999999999999,True,True,False,False,False,NAVIGATE,2,1,0.13718901574611664,,0.7145343999999998,28.0,0.23165100246024695
1955,39664,-1.1800000000000002,14,-10264.19000000001,-0.6729999999999998,-1.5216999999999998,True,True,True,False,False,TREAT,4,2,0.14971880614757538,,0.7144192,28.0,0.20702440958665808
1956,39680,-2.4000000000000004,15,-10266.59000000001,-1.351,-1.4892,True,True,True,False,False,TREAT,4,1,,,0.714304,28.0,0.11628183422090284
1957,39700,-5.170000000000002,21,-10271.76000000001,-1.347,-1.5643,True,True,True,False,False,TREAT,4,1,0.17054486274719238,,0.7141599999999999,28.0,0.09860607920032298
1958,39716,-0.44000000000000017,17,-10272.20000000001,-1.0,-1.4862,True,True,True,False,False,TREAT,4,2,0.10183947533369064,,0.7140447999999999,28.0,0.027346591678811046
1959,39724,14.34,8,-10257.86000000001,1.2489999999999999,-1.3716,True,True,True,True,True,TREAT,0,0,0.15798653662204742,,0.7139871999999999,28.0,0.06911010153200388
1960,39728,4.42,4,-10253.44000000001,1.5709999999999997,-1.4827999999999997,True,True,True,True,False,TREAT,0,0,,,0.7139584000000001,28.0,0.06863661923596975
1961,39744,1.35,15,-10252.09000000001,1.3159999999999998,-1.3668,True,True,True,True,False,TREAT,0,0,0.12580861151218414,,0.7138431999999999,28.0,0.062286881982289835
1962,39768,-5.050000000000001,25,-10257.140000000009,-0.4710000000000004,-1.3363000000000003,True,True,False,False,False,NAVIGATE,3,1,0.14983248710632324,,0.7136704,28.0,0.010065318272615736
1963,39792,-8.75,25,-10265.890000000009,-1.1179999999999999,-1.3543,True,True,False,False,False,NAVIGATE,2,1,0.05029488354921341,,0.7134976,28.0,0.010249738183893032
1964,39820,-5.300000000000001,25,-10271.190000000008,-0.8180000000000007,-1.3252999999999997,True,True,True,False,False,TREAT,4,1,,,0.713296,29.0,0.009659341448503844
1965,39836,-3.4800000000000004,19,-10274.670000000007,-1.0480000000000005,-1.3798,True,True,True,False,False,TREAT,4,1,0.07472483813762665,,0.7131808,29.0,0.06184742367059023
1966,39844,0.19999999999999973,5,-10274.470000000007,-0.7880000000000006,-1.4119,True,True,True,False,True,TREAT,4,2,0.04168842360377312,,0.7131232000000001,29.0,0.05918810609190417
1967,39852,3.5000000000000004,10,-10270.970000000007,0.079,-1.3404999999999998,True,True,True,True,False,TREAT,0,0,0.08660349994897842,,0.7130656,29.0,0.06608485402708304
1968,39876,-7.550000000000001,25,-10278.520000000006,-0.6320000000000006,-1.4234,True,True,False,False,False,NAVIGATE,5,1,,,,,
1969,39904,-4.750000000000001,25,-10283.270000000006,-2.5410000000000004,-1.4043999999999999,True,True,False,False,False,NAVIGATE,1,1,0.09912563860416412,,0.7126912000000001,29.0,0.07362907259781289
1970,39928,-8.299999999999999,25,-10291.570000000005,-3.813,-1.4896,True,True,False,False,False,NAVIGATE,2,1,0.3910433053970337,,0.7125184,29.0,0.07392462670510483
1971,39936,14.34,8,-10277.230000000005,-2.5140000000000002,-1.3307999999999998,True,True,True,True,True,TREAT,0,0,0.3402760326862335,,0.7124608,29.0,0.07194963943187623
1972,39944,-1.3600000000000003,8,-10278.590000000006,-2.1450000000000005,-1.4793,True,True,True,False,True,TREAT,4,2,,,0.7124032,29.0,0.06940571605392039
1973,39956,14.010000000000002,12,-10264.580000000005,0.13100000000000023,-1.2511999999999999,True,True,True,True,True,TREAT,0,0,0.10351703315973282,,0.7123168,29.0,0.067547758918672
1974,39960,15.9,5,-10248.680000000006,2.251,-1.0681999999999998,True,True,True,True,True,TREAT,0,0,0.40902429819107056,,0.712288,29.0,0.07145883523244582
1975,39980,-2.380000000000001,19,-10251.060000000005,2.3609999999999998,-0.9814999999999996,True,True,True,False,False,TREAT,4,1,0.49697408080101013,,0.7121439999999999,29.0,0.009111313995019703
1976,39996,-1.8200000000000003,16,-10252.880000000005,2.159,-1.0389999999999997,True,True,True,False,True,TREAT,4,1,,,0.7120287999999999,29.0,0.016575529738229608
1977,40000,15.940000000000001,3,-10236.940000000004,3.403,-0.8385999999999999,True,True,True,True,True,TREAT,0,0,0.27218765020370483,,0.712,29.0,0.01598203290457191
1978,40004,3.9,5,-10233.040000000005,4.548,-0.7585999999999998,True,True,True,True,False,TREAT,0,0,0.21425668895244598,,0.7119712,29.0,0.013286685824771537
1979,40028,-6.600000000000001,25,-10239.640000000005,4.363,-0.7525999999999996,True,True,False,False,False,NAVIGATE,1,1,0.1513117253780365,,0.7117983999999999,29.0,0.015573993171451346
1980,40052,-6.5,25,-10246.140000000005,4.543,-0.9557999999999999,True,True,False,False,False,NAVIGATE,1,1,,,,,
1981,40068,-4.6000000000000005,15,-10250.740000000005,2.649,-1.1347999999999996,True,True,True,False,True,TREAT,4,1,0.7087424993515015,,0.7115104000000001,29.0,0.0196063436646294
1982,40088,-0.14999999999999947,20,-10250.890000000005,2.7700000000000005,-1.1857,True,True,True,True,False,TREAT,0,0,0.1594884693622589,,0.7113664,29.0,0.03585382291755908
1983,40112,-8.399999999999999,25,-10259.290000000005,0.5289999999999999,-1.1892000000000003,True,True,False,False,False,NAVIGATE,4,1,0.09330503642559052,,0.7111935999999999,29.0,0.029796916932979044
